Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CH4261,SEMINAR-STYLE MODULE CLASS 1,13,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL1101E,LECTURE 1,8,5,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,80,48,1,1,291,ARTS & SOCIAL SCIENCES,New Students [P]
,,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CL2101,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL2102,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CL2121,LECTURE 1,4,5,2,7,999,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CL2280,LECTURE 1,87,28,1,1,1666,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,10,3,1,1,5,ARTS & SOCIAL SCIENCES,New Students [P]
,,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CL3201,LECTURE 1,18,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CL3204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CL3207,LECTURE 1,7,8,22,83,900,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
CL3221,LECTURE 1,3,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CM1111,LECTURE SL1,6,17,1,1307,1912,SCIENCE,Returning Students [P]
,,40,49,1,60,597,SCIENCE,New Students [P]
CM1131,LECTURE SL1,8,10,500,700,2190,SCIENCE,Returning Students [P]
,,30,17,1,1,275,SCIENCE,New Students [P]
CM1417,LECTURE SL1,19,2,1417,1,1417,SCIENCE,Returning Students [P]
,,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,80,18,1,1,30,SCIENCE,New Students [P]
,,8,9,7,10,136,SCHOOL OF COMPUTING,New Students [P]
CM2101,LECTURE SL1,7,1,1,1,1,SCIENCE,Returning Students [P]
CM3222,LECTURE SL1,65,0,0,0,0,SCIENCE,Returning Students [P]
CM3231,LECTURE SL1,108,2,1,1,1,SCIENCE,Returning Students [P]
CM3242,LECTURE SL1,47,1,1,1,1,SCIENCE,Returning Students [P]
CM3291,LECTURE SL1,32,1,1,1,1,SCIENCE,Returning Students [P]
CM4211,LECTURE SL1,26,1,100,1,100,SCIENCE,Returning Students [P]
CM4212,LECTURE SL1,28,0,0,0,0,SCIENCE,Returning Students [P]
CM4237,LECTURE SL1,45,0,0,0,0,SCIENCE,Returning Students [P]
CM4242,LECTURE SL1,19,0,0,0,0,SCIENCE,Returning Students [P]
CM4269,LECTURE SL1,55,1,1,1,1,SCIENCE,Returning Students [P]
CM4271,LECTURE SL1,32,0,0,0,0,SCIENCE,Returning Students [P]
CN1111,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
,,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CN1111E,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
,,30,21,1,1,100,ENGINEERING,New Students [P]
CN2121,LECTURE 1,67,6,1,1,10,ENGINEERING,Returning Students [P]
,,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CN2121E,LECTURE 1,25,21,1,1,50,ENGINEERING,New Students [P]
CN2122,LECTURE 1,81,4,1,1,1,ENGINEERING,Returning Students [P]
,,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
CN2122E,LECTURE 1,25,21,1,1,50,ENGINEERING,New Students [P]
CN3108,SECTIONAL TEACHING 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 3,29,1,1,1,1,ENGINEERING,Returning Students [P]
CN3121,LECTURE 1,122,3,1,1,2,ENGINEERING,Returning Students [P]
CN3121E,LECTURE 1,2,0,0,0,0,ENGINEERING,Returning Students [P]
CN3132,LECTURE 1,130,1,1,1,1,ENGINEERING,Returning Students [P]
CN3135,LECTURE 1,112,1,1,1,1,ENGINEERING,Returning Students [P]
CN3421,LECTURE 1,118,2,1,1,17,ENGINEERING,Returning Students [P]
CN4118E,LECTURE 1,194,0,0,0,0,ENGINEERING,Returning Students [P]
CN4118R,LECTURE 1,112,1,1,1,1,ENGINEERING,Returning Students [P]
CN4121,LECTURE 1,96,3,1,1,100,ENGINEERING,Returning Students [P]
CN4121E,LECTURE 1,166,5,1,1,200,ENGINEERING,Returning Students [P]
CN4201R,LECTURE 1,70,2,1,1,202,ENGINEERING,Returning Students [P]
CN4205R,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
CN4216R,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
CN4217R,LECTURE 1,43,2,1,1,5,ENGINEERING,Returning Students [P]
CN4238R,LECTURE 1,22,1,1,1,1,ENGINEERING,Returning Students [P]
