Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
,,30,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CL2291,LECTURE 1,30,2,100,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3202,LECTURE 1,30,4,1,1,3000,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,15,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3203,LECTURE 1,20,2,10,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,16,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3281,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CM1121,LECTURE SL1,5,8,164,881,1500,SCIENCE,Returning Students [P]
,,10,4,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
,,5,1,10,1,10,SCIENCE,New Students [P]
,,9,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CM1161,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
,,100,41,1,1,1000,SCIENCE,New Students [P]
CM1402,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
,,10,0,0,0,0,SCIENCE,New Students [P]
CM1417,LECTURE SL1,3,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,4,1,309,1,309,SCHOOL OF COMPUTING,New Students [P]
CM1502,LECTURE 1,5,3,1,1,1,ENGINEERING,Returning Students [P]
CM2101,LECTURE SL1,150,83,1,1,818,SCIENCE,Returning Students [P]
CM2102,LECTURE SL1,220,145,1,1,877,SCIENCE,Returning Students [P]
CM2111,LECTURE SL1,150,80,1,1,888,SCIENCE,Returning Students [P]
CM2121,LECTURE SL1,150,83,1,1,1196,SCIENCE,Returning Students [P]
CM2132,LECTURE SL1,150,73,1,1,800,SCIENCE,Returning Students [P]
CM2142,LECTURE SL1,140,123,1,1,1100,SCIENCE,Returning Students [P]
CM2264,LECTURE SL1,20,4,1,1,500,SCIENCE,Returning Students [P]
CM3212,LECTURE SL1,220,204,1,1,2551,SCIENCE,Returning Students [P]
CM3222,LECTURE SL1,170,85,1,1,2600,SCIENCE,Returning Students [P]
CM3225,LECTURE SL1,130,151,1,750,3442,SCIENCE,Returning Students [P]
CM3231,LECTURE SL1,220,10,1,1,1000,SCIENCE,Returning Students [P]
CM3251,LECTURE SL1,80,7,1,1,201,SCIENCE,Returning Students [P]
CM3261,LECTURE SL1,60,17,1,1,800,SCIENCE,Returning Students [P]
CM3262,LECTURE SL1,60,7,1,1,601,SCIENCE,Returning Students [P]
CM3264,LECTURE SL1,60,30,1,1,1550,SCIENCE,Returning Students [P]
CM3265,LECTURE SL1,60,17,1,1,1200,SCIENCE,Returning Students [P]
CM3291,LECTURE SL1,98,97,1,1,2228,SCIENCE,Returning Students [P]
CM3292,LECTURE SL1,118,84,1,1,1299,SCIENCE,Returning Students [P]
CM3295,LECTURE SL1,7,3,1,1,1,SCIENCE,Returning Students [P]
CM3296,LECTURE SL1,5,3,200,1,1300,SCIENCE,Returning Students [P]
CM3301,LECTURE SL1,30,1,1,1,1,SCIENCE,Returning Students [P]
CM4212,LECTURE SL1,70,37,1,1,4111,SCIENCE,Returning Students [P]
CM4222,LECTURE SL1,70,10,1,1,2481,SCIENCE,Returning Students [P]
CM4223,LECTURE SL1,70,7,1,1,1000,SCIENCE,Returning Students [P]
CM4237,LECTURE SL1,70,55,1,1,4610,SCIENCE,Returning Students [P]
CM4241,LECTURE SL1,70,66,1,1,4600,SCIENCE,Returning Students [P]
CM4268,LECTURE SL1,70,9,1,1,4194,SCIENCE,Returning Students [P]
CN1111,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
CN1111E,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P]
,,50,20,1,1,10,ENGINEERING,New Students [P]
CN2108,SECTIONAL TEACHING 1,74,43,1,1,2012,ENGINEERING,Returning Students [P]
CN2108,SECTIONAL TEACHING 2,74,79,1,1,3034,ENGINEERING,Returning Students [P]
CN2108,SECTIONAL TEACHING 3,74,86,1,450,3210,ENGINEERING,Returning Students [P]
CN2108,SECTIONAL TEACHING 4,74,57,1,1,3200,ENGINEERING,Returning Students [P]
CN2116,LECTURE 1,345,270,1,1,500,ENGINEERING,Returning Students [P]
CN2116E,LECTURE 1,65,58,1,1,900,ENGINEERING,Returning Students [P]
CN2125,LECTURE 1,350,267,1,1,1000,ENGINEERING,Returning Students [P]
CN2125E,LECTURE 1,65,52,1,1,600,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 1,48,36,1,1,2246,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 2,48,65,1,800,5000,ENGINEERING,Returning Students [P]
CN3124,LECTURE 1,350,272,1,1,999,ENGINEERING,Returning Students [P]
CN3124E,LECTURE 1,65,68,1,1,600,ENGINEERING,Returning Students [P]
CN4118E,LECTURE 1,100,44,1,1,5183,ENGINEERING,Returning Students [P]
CN4118R,LECTURE 1,350,256,1,1,2000,ENGINEERING,Returning Students [P]
CN4121,LECTURE 1,70,33,1,1,1000,ENGINEERING,Returning Students [P]
CN4121,LECTURE 2,350,222,1,1,1500,ENGINEERING,Returning Students [P]
CN4121E,LECTURE 1,80,4,1,1,1,ENGINEERING,Returning Students [P]
CN4201R,LECTURE 1,150,103,1,1,5290,ENGINEERING,Returning Students [P]
CN4203R,LECTURE 1,100,28,1,1,2000,ENGINEERING,Returning Students [P]
CN4208E,LECTURE 1,60,39,1,1,2300,ENGINEERING,Returning Students [P]
CN4223R,LECTURE 1,140,74,1,1,5317,ENGINEERING,Returning Students [P]
CN4227E,LECTURE 1,64,27,1,1,2000,ENGINEERING,Returning Students [P]
CN4227R,LECTURE 1,48,46,1,1,4588,ENGINEERING,Returning Students [P]
CN4238R,LECTURE 1,45,12,1,1,2782,ENGINEERING,Returning Students [P]
CN4240R,LECTURE 1,48,27,1,1,3070,ENGINEERING,Returning Students [P]
CN4241R,LECTURE 1,70,43,1,1,2000,ENGINEERING,Returning Students [P]
CN4246E,LECTURE 1,30,30,1,1,3000,ENGINEERING,Returning Students [P]
CN4246R,LECTURE 1,48,13,1,1,400,ENGINEERING,Returning Students [P]
CN5173,LECTURE 1,30,49,1,3302,5900,ENGINEERING,Returning Students [P]
CN5181,LECTURE 1,30,34,1,611,5964,ENGINEERING,Returning Students [P]
CN5191,LECTURE 1,80,103,2,1500,6000,ENGINEERING,Returning Students [P]
CN5222,LECTURE 1,70,20,1,1,2011,ENGINEERING,Returning Students [P]
CN5251,LECTURE 1,70,58,1,1,3000,ENGINEERING,Returning Students [P]
CP3201,LECTURE 1,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,12,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1010,SECTIONAL TEACHING 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,8,8,1,1,553,SCIENCE,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,12,27,200,800,1151,SCIENCE,New Students [P]
,,10,7,2,1,20,SCHOOL OF COMPUTING,New Students [P]
CS1010,SECTIONAL TEACHING 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,8,2,1,1,1,SCIENCE,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,12,28,55,899,1134,SCIENCE,New Students [P]
,,11,8,1,1,703,SCHOOL OF COMPUTING,New Students [P]
CS1010,SECTIONAL TEACHING 3,15,1,107,1,107,SCIENCE,Returning Students [P]
,,20,42,1,750,1144,SCIENCE,New Students [P]
CS1010E,SECTIONAL TEACHING 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,5,8,1,100,400,ENGINEERING,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,25,8,1,1,100,ENGINEERING,New Students [P]
,,10,4,1,1,501,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
CS1020,SECTIONAL TEACHING 1,5,4,151,1,1000,SCIENCE,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,40,49,1,100,1194,SCHOOL OF COMPUTING,New Students [P]
CS1020,SECTIONAL TEACHING 2,3,1,322,1,322,SCIENCE,Returning Students [P]
,,7,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,28,43,1,474,1357,SCHOOL OF COMPUTING,New Students [P]
CS1020,SECTIONAL TEACHING 3,2,2,500,1,500,SCIENCE,Returning Students [P]
,,1,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,5,10,295,500,1000,SCHOOL OF COMPUTING,New Students [P]
CS1020E,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
,,60,2,1,1,508,ENGINEERING,Returning Students [P]
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CS1231,SECTIONAL TEACHING 1,30,0,0,0,0,ENGINEERING,Returning Students [P]
