Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CL3202,LECTURE 1,28,5,1,1,798,ARTS & SOCIAL SCIENCES,Returning Students and 
,,20,6,5,1,750,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL3203,LECTURE 1,39,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and 
,,10,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL3205,LECTURE 1,31,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,2,1,1,100,ARTS & SOCIAL SCIENCES,NUS Students [G]
CL3281,LECTURE 1,30,5,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students and 
,,5,5,225,1,771,ARTS & SOCIAL SCIENCES,NUS Students [G]
CM1121,LECTURE SL1,6,15,1,1100,3000,SCIENCE,Returning Students and 
,,5,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and 
CM1161,LECTURE SL1,81,16,1,1,2816,SCIENCE,Returning Students and 
CM1402,LECTURE SL1,2,0,0,0,0,SCIENCE,Returning Students and 
CM2101,LECTURE SL1,49,2,1,1,250,SCIENCE,Returning Students and 
CM2111,LECTURE SL1,106,1,3210,1,3210,SCIENCE,Returning Students and 
CM2121,LECTURE SL1,43,1,1,1,1,SCIENCE,Returning Students and 
CM2142,LECTURE SL1,40,7,1,1,888,SCIENCE,Returning Students and 
CM2161,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students and 
CM2263,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students and 
CM2264,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students and 
CM3212,LECTURE SL1,9,0,0,0,0,SCIENCE,Returning Students and 
CM3221,LECTURE SL1,115,2,1,1,1,SCIENCE,Returning Students and 
CM3225,LECTURE SL1,52,0,0,0,0,SCIENCE,Returning Students and 
CM3232,LECTURE SL1,77,1,9,1,9,SCIENCE,Returning Students and 
CM3251,LECTURE SL1,42,0,0,0,0,SCIENCE,Returning Students and 
CM3261,LECTURE SL1,43,2,1,1,1649,SCIENCE,Returning Students and 
CM3262,LECTURE SL1,44,0,0,0,0,SCIENCE,Returning Students and 
CM3264,LECTURE SL1,38,0,0,0,0,SCIENCE,Returning Students and 
CM3265,LECTURE SL1,49,1,2,1,2,SCIENCE,Returning Students and 
CM3291,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and 
CM3292,LECTURE SL1,28,0,0,0,0,SCIENCE,Returning Students and 
CM3295,LECTURE SL1,15,0,0,0,0,SCIENCE,Returning Students and 
CM3296,LECTURE SL1,1,1,900,1,900,SCIENCE,Returning Students and 
CM3301,LECTURE SL1,30,2,2000,1,4699,SCIENCE,Returning Students and 
CM4215,LECTURE SL1,24,0,0,0,0,SCIENCE,Returning Students and 
CM4222,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students and 
CM4223,LECTURE SL1,49,0,0,0,0,SCIENCE,Returning Students and 
CM4227,LECTURE SL1,11,0,0,0,0,SCIENCE,Returning Students and 
CM4236,LECTURE SL1,25,0,0,0,0,SCIENCE,Returning Students and 
CM4268,LECTURE SL1,55,0,0,0,0,SCIENCE,Returning Students and 
CN1111,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students and 
,,5,0,0,0,0,ENGINEERING,NUS Students [G]
CN1111E,LECTURE 1,40,0,0,0,0,ENGINEERING,Returning Students and 
CN2108,SECTIONAL TEACHING 1,25,0,0,0,0,ENGINEERING,Returning Students and 
CN2108,SECTIONAL TEACHING 4,1,3,500,803,803,ENGINEERING,Returning Students and 
CN2116,LECTURE 1,54,5,1,1,5,ENGINEERING,Returning Students and 
,,10,0,0,0,0,ENGINEERING,NUS Students [G]
CN2116E,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students and 
CN2125,LECTURE 1,49,4,1,1,5,ENGINEERING,Returning Students and 
CN2125E,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students and 
CN3109,SECTIONAL TEACHING 1,30,1,123,1,123,ENGINEERING,Returning Students and 
CN3124,LECTURE 1,46,3,1,1,5,ENGINEERING,Returning Students and 
CN3124E,LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students and 
CN4118E,LECTURE 1,44,0,0,0,0,ENGINEERING,Returning Students and 
CN4118R,LECTURE 1,50,2,1,1,1,ENGINEERING,Returning Students and 
CN4121,LECTURE 1,35,1,1,1,1,ENGINEERING,Returning Students and 
CN4121,LECTURE 2,61,4,1,1,1,ENGINEERING,Returning Students and 
CN4121E,LECTURE 1,80,0,0,0,0,ENGINEERING,Returning Students and 
CN4203R,LECTURE 1,28,1,1,1,1,ENGINEERING,Returning Students and 
CN4208E,LECTURE 1,26,0,0,0,0,ENGINEERING,Returning Students and 
CN4211R,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students and 
CN4215R,LECTURE 1,18,2,1,1,1,ENGINEERING,Returning Students and 
CN4223R,LECTURE 1,67,0,0,0,0,ENGINEERING,Returning Students and 
CN4227E,LECTURE 1,37,0,0,0,0,ENGINEERING,Returning Students and 
CN4227R,LECTURE 1,38,0,0,0,0,ENGINEERING,Returning Students and 
CN4247R,LECTURE 1,29,1,1000,1,1000,ENGINEERING,Returning Students and 
CN4248,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students and 
CN4249,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and 
CN5172,LECTURE 1,1,7,90,2489,2489,ENGINEERING,Returning Students and 
CP3201,LECTURE 1,25,28,1,420,3500,SCHOOL OF COMPUTING,Returning Students and 
CS1010,SECTIONAL TEACHING 1,1,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1010,SECTIONAL TEACHING 2,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
CS1010,SECTIONAL TEACHING 3,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1010E,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,13,4,1,1,500,ENGINEERING,Returning Students and 
,,10,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,4,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
CS1020,SECTIONAL TEACHING 1,1,2,100,437,437,SCHOOL OF COMPUTING,NUS Students [G]
CS1020,SECTIONAL TEACHING 2,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,10,0,0,0,0,SCIENCE,Returning Students and 
CS1020,SECTIONAL TEACHING 3,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and 
,,1,12,638,1360,1360,SCHOOL OF COMPUTING,Returning Students and 
CS1020E,LECTURE 1,43,1,1,1,1,ENGINEERING,Returning Students and 
,,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
CS1231,SECTIONAL TEACHING 1,30,4,1,1,1000,ENGINEERING,Returning Students and 
,,7,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,3,11,1,1512,2882,SCHOOL OF COMPUTING,NUS Students [G]
CS2010,LECTURE 1,37,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
,,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and 
,,5,4,10,1,1111,SCHOOL OF COMPUTING,NUS Students [G]
CS2101,SECTIONAL TEACHING 1,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and 
