Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
CM4268,LECTURE SL1,37,3,1,1,1,SCIENCE,NUS Students [P]
CN1111,LECTURE L,6,2,1,1,166,ENGINEERING,NUS Students [P, G]
CN1111E,LECTURE 1,18,0,0,0,0,ENGINEERING,NUS Students [P]
CN2108,SECTIONAL TEACHING 1,1,1,300,1,300,ENGINEERING,NUS Students [P]
CN2108,SECTIONAL TEACHING 4,8,2,1,1,1,ENGINEERING,NUS Students [P]
CN2116,LECTURE L,73,4,1,1,2,ENGINEERING,NUS Students [P, G]
CN2116E,LECTURE 1,62,0,0,0,0,ENGINEERING,NUS Students [P]
CN2125,LECTURE L,71,1,1,1,1,ENGINEERING,NUS Students [P]
CN2125E,LECTURE 1,9,0,0,0,0,ENGINEERING,NUS Students [P]
CN3109,SECTIONAL TEACHING 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
CN3124,LECTURE L,77,10,1,1,100,ENGINEERING,NUS Students [P]
CN3124E,LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [P]
CN4118,LECTURE L,10,0,0,0,0,ENGINEERING,NUS Students [P]
CN4118E,LECTURE 1,155,0,0,0,0,ENGINEERING,NUS Students [P]
CN4118R,LECTURE L,283,3,1,1,200,ENGINEERING,NUS Students [P]
CN4120,LECTURE L,7,0,0,0,0,ENGINEERING,NUS Students [P]
CN4120R,LECTURE L,115,13,1,1,4426,ENGINEERING,NUS Students [P]
CN4201R,LECTURE L,1,3,3954,5637,5637,ENGINEERING,NUS Students [P]
CN4203R,LECTURE L,46,2,1000,1,2000,ENGINEERING,NUS Students [P]
CN4223R,LECTURE 1,47,8,10,1,4985,ENGINEERING,NUS Students [P]
CN4227R,LECTURE L,34,5,1,1,5000,ENGINEERING,NUS Students [P]
CN4238R,LECTURE L,23,4,1,1,10,ENGINEERING,NUS Students [P]
CN4241R,LECTURE L,5,2,3000,1,3000,ENGINEERING,NUS Students [P]
CN4246R,LECTURE L,64,1,1,1,1,ENGINEERING,NUS Students [P]
CN4248,LECTURE L,2,4,1,4217,6021,ENGINEERING,NUS Students [P]
CN5222,LECTURE 1,39,3,1,1,1000,ENGINEERING,NUS Students [P]
CS1101,LECTURE 1,5,1,1,1,1,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1101C,LECTURE 1,13,3,1,1,320,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1101C,LECTURE 2,15,3,100,1,1887,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1102,SECTIONAL TEACHING 4,4,3,1,1,103,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1102S,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1105,LECTURE 1,157,10,1,1,470,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1231,LECTURE 2,59,11,1,1,1000,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1280,LECTURE 1,118,13,1,1,2278,SCHOOL OF COMPUTING,NUS Students [P, G]
CS1281,LECTURE 1,166,10,1,1,1364,SCHOOL OF COMPUTING,NUS Students [P, G]
CS2102,LECTURE 1,125,2,1,1,1,SCHOOL OF COMPUTING,NUS Students [P, G]
